SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV
2022-12-19 06:50:00,0.47333,0.0,11.9,0.0,121.524,0.0,641.5,0.0,29.54,22.5956,8.25,113.681,315.14,0.0,8.661,51.699,0.0,10.988,0,22.87,617.75,24.996,0.0,24.7,16.4142,14.739,3.262,4.7975,0.0,2.28,24.69,0.0,3.05,30.0155,8.172,17.23,47.3438,121.246,4.52,869.46,0.0,0.0,0.0,60.88,13.2,0.0,12.5,10.5511,7.14189,24.612,6.9,874.392,0.2175,1152.8,304.562,0.0,13.19,101.666,14.2,0.0,70.1932,0.0,56.98,115.06,37.788,4.1961,
2022-12-19 06:55:00,0.47333,0.0,12.6,0.0,144.851,0.0,634.6,0.0,13.92,19.8953,10.14,112.874,309.66,0.0,9.735,65.048,0.0,18.005,0,16.58,618.975,25.151,0.0,29.6,21.1395,10.6,4.831,4.535,0.0,2.28,24.6,0.0,5.22,56.6231,8.804,11.35,47.3438,128.647,4.57,865.843,0.0,0.0,0.0,65.28,12.7,0.0,11.4,13.9347,7.86714,29.593,14.06,858.062,0.2175,1152.0,297.625,0.0,12.08,168.724,14.0,0.0,76.0586,0.0,57.45,114.6,38.047,4.21658,
2022-12-19 07:00:00,0.47333,0.0,12.6,0.0,147.137,0.0,638.7,0.0,18.57,59.3387,11.3,114.278,288.3,0.0,9.719,89.299,0.0,29.5875,0,15.15,617.925,25.172,0.1,23.4,75.4524,36.401,6.825,4.555,0.0,2.47,24.48,0.0,8.04,21.3647,9.661,10.09,47.3438,125.35,5.87,845.075,0.0,0.0,0.0,66.364,12.8,0.0,11.4,24.5649,10.9384,34.478,14.16,819.122,0.2175,1110.6,300.812,0.0,9.6,248.684,31.3,0.0,74.7274,0.0,62.8,114.25,37.873,0.94278,
2022-12-19 07:05:00,0.47333,0.0,6.7,0.0,147.677,0.0,642.0,0.0,47.02,72.8433,12.02,112.015,278.54,0.0,11.586,102.575,0.0,11.3316,0,16.21,619.15,26.567,0.1,26.2,76.5297,36.238,8.369,4.505,0.0,2.51,24.27,0.0,9.58,30.1466,10.239,9.44,48.2438,136.643,10.81,870.436,0.0,0.0,0.0,25.278,13.0,0.0,11.4,52.3189,18.6604,34.504,23.96,859.498,0.2175,1157.5,302.313,0.0,10.84,221.546,38.9,0.0,61.3417,0.0,34.45,114.45,37.087,0.63219,
2022-12-19 07:10:00,0.47333,0.0,4.8,0.0,142.369,0.0,645.4,0.0,42.46,56.1643,12.97,112.493,270.46,0.0,11.637,105.335,0.0,19.1908,0,18.48,616.7,37.374,0.1,39.1,81.7275,38.016,2.026,4.7475,0.0,2.95,24.03,0.0,13.53,57.4095,10.446,8.19,48.4312,129.352,10.31,869.49,0.0,0.0,0.0,63.005,12.7,0.0,11.4,44.2036,10.1868,31.481,29.05,889.542,0.2175,1210.0,303.813,0.0,9.0,195.8,34.4,0.0,70.1153,0.0,31.63,115.71,35.205,0.77914,
2022-12-19 07:15:00,0.47333,0.0,5.4,0.0,142.344,0.0,632.8,0.0,45.63,54.698,13.88,101.753,265.68,0.0,14.516,112.234,0.0,21.5511,0,26.57,618.8,59.311,0.1,35.8,82.473,37.61,9.406,4.59,0.0,2.83,23.79,0.0,31.13,29.229,10.783,4.76,48.5063,136.577,7.98,864.165,0.0,0.0,0.0,55.45,12.8,0.0,10.1,81.5281,12.0197,30.198,49.6,865.522,0.2175,1212.9,295.188,0.0,9.44,148.413,40.4,0.0,69.8614,0.0,18.5,116.02,33.619,1.85318,
2022-12-19 07:20:00,0.47333,0.0,5.3,0.0,147.694,0.0,640.6,0.0,42.34,57.26,17.16,115.032,262.72,0.0,15.776,114.277,0.0,22.2167,0,11.64,618.8,66.861,-0.1,33.5,83.7263,36.515,10.582,4.5525,0.0,3.18,22.84,0.0,39.8,58.7202,10.992,4.96,48.4312,139.354,8.21,845.106,0.0,0.0,0.0,68.403,12.9,0.0,10.1,83.6171,24.4378,35.522,47.48,867.483,0.2175,1178.6,298.75,0.0,12.29,207.825,43.6,0.0,59.7709,0.0,19.9,115.92,33.862,4.2089,
2022-12-19 07:25:00,0.47333,0.0,4.5,0.0,147.726,0.0,638.2,0.0,41.37,78.3114,23.81,114.884,248.48,0.0,18.365,116.514,0.0,24.9252,0,11.89,619.15,68.652,-0.1,31.9,85.2582,40.818,11.154,4.5175,0.0,3.14,24.1,0.0,38.05,25.428,11.197,8.66,48.3375,138.215,18.87,821.82,0.0,0.0,0.0,71.249,12.7,0.0,10.1,89.4142,17.3343,22.337,60.08,862.984,0.2175,1147.1,299.875,0.0,14.59,233.007,37.7,0.0,64.5141,0.0,60.12,113.9,31.222,2.21952,
2022-12-19 07:30:00,0.47333,0.0,12.4,0.0,147.718,0.0,637.4,0.0,32.89,79.7327,44.89,114.859,236.2,0.0,14.851,121.118,0.0,25.1597,0,10.92,618.45,64.67,-0.1,33.3,87.0318,35.734,10.001,4.58,0.0,3.39,23.15,0.0,14.88,71.8275,11.405,14.27,49.7625,129.229,14.17,795.345,0.0,0.0,0.0,71.349,13.0,0.0,10.1,93.1062,65.1121,23.149,50.17,817.263,0.2175,1133.4,298.75,0.0,14.24,176.404,23.7,0.0,64.0512,0.0,59.5,114.0,31.771,1.95654,
2022-12-19 07:35:00,0.47333,0.0,11.3,0.0,147.767,0.0,646.3,0.0,15.53,81.5063,73.04,115.054,233.92,0.0,12.937,80.397,0.0,43.2476,0,12.58,618.45,83.416,-0.1,25.0,88.703,18.348,6.481,4.9775,0.0,3.16,23.11,0.0,36.6,59.2445,11.61,19.69,48.3,130.028,9.58,784.267,0.0,0.0,0.0,72.272,12.8,0.0,10.1,96.4936,40.405,27.964,56.93,825.325,0.2175,1159.4,306.812,0.0,26.61,105.291,21.3,0.0,50.2354,0.0,33.34,114.0,37.82,1.55622,
2022-12-19 07:40:00,0.47333,0.0,9.4,0.0,147.317,0.0,638.1,0.0,10.47,83.7427,73.27,114.977,235.27,0.0,19.025,71.897,0.0,46.4875,0,70.95,618.275,50.55,0.1,22.7,89.9564,17.694,11.506,4.705,0.0,2.59,24.22,0.0,30.45,64.4874,11.712,7.45,48.3562,128.496,10.65,791.408,0.0,0.0,0.0,72.633,12.5,0.0,10.1,105.763,23.6616,33.715,17.93,861.459,0.2175,1198.8,299.5,0.0,37.76,142.037,20.8,0.0,26.3096,0.0,50.22,113.9,37.516,4.17664,
2022-12-19 07:45:00,0.47333,0.0,12.6,0.0,147.833,0.0,633.6,0.0,11.24,85.2828,45.22,115.075,227.62,0.0,21.315,92.826,0.0,47.702,0,45.77,618.275,46.258,0.1,22.0,91.2015,22.394,12.809,4.47,0.0,2.95,23.53,0.0,26.13,30.0155,11.921,14.76,48.2438,130.06,11.45,811.749,0.0,0.0,0.0,70.342,12.8,0.0,11.2,69.6476,23.6012,50.21,35.99,901.437,0.2175,1232.2,296.5,0.0,21.59,176.773,23.0,0.0,21.8542,0.0,24.9,114.5,35.665,1.8553,
2022-12-19 07:50:00,0.47333,0.0,12.2,0.0,142.32,0.0,637.7,0.0,22.61,86.3805,44.32,113.164,214.34,0.0,23.271,82.583,0.0,49.6005,0,30.57,618.275,65.72,0.1,32.4,92.4181,20.906,13.459,4.475,0.0,8.56,18.28,0.0,35.78,32.768,12.021,5.27,49.7812,135.455,17.49,816.357,0.0,0.0,0.0,45.737,13.4,0.0,11.2,101.455,41.8693,33.8,18.07,864.984,0.2175,1176.3,298.375,0.0,42.89,243.882,22.4,0.0,20.9981,0.0,19.01,114.65,33.244,1.89414,
2022-12-19 07:55:00,0.47333,0.0,7.2,0.0,147.767,0.0,642.7,0.0,21.5,86.6304,53.18,115.069,201.22,0.0,22.615,130.306,0.0,51.5379,0,34.44,618.275,91.513,-0.1,26.3,93.4216,25.214,14.013,4.87,0.0,3.6,22.6,0.0,35.1,28.9669,12.125,3.36,49.5188,133.259,14.91,825.33,0.0,0.0,0.0,51.574,13.1,0.0,11.2,102.366,24.4152,52.886,12.03,872.354,0.2175,1154.2,303.438,0.0,34.54,264.794,21.4,0.0,25.8458,0.0,23.08,113.59,28.276,1.97498,
2022-12-19 08:00:00,0.47333,0.0,6.8,0.0,147.751,0.0,614.0,0.0,35.79,89.5631,58.08,114.979,182.62,0.0,26.047,121.976,0.0,45.8199,0,30.69,618.45,84.695,0.1,36.9,94.4087,35.464,14.346,4.7225,0.0,7.87,18.62,0.0,24.26,42.2052,12.228,13.03,49.5188,136.454,26.03,826.169,0.0,0.0,0.0,46.109,12.3,0.0,10.1,112.521,26.5482,41.502,9.66,826.543,0.2175,1088.7,300.25,0.0,19.75,295.305,5.0,0.0,22.0058,0.0,70.13,114.75,25.692,1.75309,
2022-12-19 08:05:00,0.47333,0.0,12.5,0.0,147.579,0.0,634.9,0.0,25.02,90.8984,49.22,115.243,186.21,0.0,20.698,128.11,0.0,57.1925,0,36.87,617.4,113.494,0.1,34.4,95.3754,43.637,12.489,4.515,0.0,9.29,17.74,0.0,21.8,68.6817,12.429,18.32,48.0562,126.419,23.62,818.433,0.0,0.0,0.0,46.173,12.8,0.0,10.1,104.206,23.8418,42.948,8.46,772.067,0.2175,1120.4,299.5,0.0,43.19,294.994,26.5,0.0,23.9196,0.0,72.83,114.75,32.967,4.28109,
2022-12-19 08:10:00,0.47333,0.0,12.7,0.0,142.328,0.0,639.9,0.0,31.72,91.775,37.97,115.074,164.93,0.0,24.082,118.801,0.0,46.2848,0,32.61,611.625,94.906,0.1,26.8,96.6615,35.751,14.395,4.7825,0.0,5.24,22.12,0.0,38.12,70.7789,12.532,25.09,48.9938,124.875,16.71,823.636,0.0,0.0,0.0,75.371,12.9,0.0,11.4,47.3475,27.6111,27.388,10.01,779.463,0.2175,1139.3,303.813,0.0,42.16,292.93,42.3,0.0,20.0991,0.0,72.24,113.95,38.025,2.10816,
2022-12-19 08:15:00,0.47333,0.0,12.7,0.0,147.669,0.0,642.0,0.0,35.15,92.9055,41.36,114.928,144.31,0.0,30.762,127.873,0.0,38.4737,0,53.19,607.25,118.987,0.0,39.4,97.5258,47.815,11.715,4.7925,0.0,4.26,22.21,0.0,33.49,29.7533,12.641,22.24,49.65,123.978,11.66,827.405,0.0,0.0,0.0,46.949,12.5,0.0,11.4,49.8095,43.6757,39.422,25.09,805.535,0.2175,1145.8,304.938,0.0,21.61,235.118,39.8,0.0,20.2527,0.0,64.79,113.69,34.914,3.28934,
2022-12-19 08:20:00,0.47333,0.0,12.1,0.0,147.718,0.0,641.4,0.0,41.13,94.4988,53.99,115.028,130.6,0.0,29.992,129.754,0.0,40.6733,0,46.98,612.325,117.547,0.0,30.6,98.3491,41.269,14.415,4.7425,0.0,4.97,21.44,0.0,38.25,30.0155,12.641,8.83,47.9062,128.381,17.05,822.659,0.0,0.0,0.0,18.385,12.5,0.0,9.9,50.7198,37.4067,35.048,34.98,848.231,0.2175,1155.5,301.375,0.0,18.88,264.987,53.4,0.0,31.6099,0.0,36.81,113.85,30.198,4.23475,
2022-12-19 08:25:00,0.47333,0.0,12.7,0.0,147.726,0.0,628.5,0.0,28.36,93.9336,42.63,114.906,128.59,0.0,29.867,135.259,0.0,64.8868,0,46.37,604.275,72.486,0.0,40.9,99.2625,45.802,5.899,4.2875,0.0,3.2,21.33,0.0,42.31,40.8945,12.748,19.27,48.1125,123.318,11.27,810.284,0.0,0.0,0.0,37.687,12.3,0.0,9.9,77.378,60.8604,38.452,24.33,848.602,0.2175,1130.4,294.625,0.0,47.92,259.984,53.8,0.0,33.663,0.0,72.46,115.11,20.917,4.23475,
2022-12-19 08:30:00,0.47333,0.0,12.8,0.0,147.726,0.0,606.1,0.0,21.51,94.0851,72.19,115.039,118.24,0.0,32.385,140.871,0.0,69.0094,0,57.97,607.775,105.018,0.0,45.4,100.0,47.322,9.848,4.6375,0.0,2.95,22.88,0.0,38.16,51.6424,12.848,17.76,48.1875,130.834,10.98,820.218,0.0,0.0,0.0,41.465,12.8,0.0,9.9,50.1577,62.3821,55.382,46.31,818.647,0.2175,1085.9,298.75,0.0,31.21,258.433,8.5,0.0,30.1363,0.0,72.89,114.45,19.72,1.16608,
2022-12-19 08:35:00,0.47333,0.0,12.8,0.0,147.784,0.0,587.2,0.0,24.59,93.7615,61.35,115.058,126.4,0.0,30.81,123.096,0.0,71.9462,0,44.24,609.875,106.405,0.0,46.4,94.3227,44.052,6.454,4.755,0.0,3.91,20.7,0.0,31.98,40.3702,12.95,13.48,49.8562,127.394,13.59,805.081,0.0,0.0,0.0,30.817,13.0,0.0,11.2,26.9587,56.0927,55.549,32.58,781.36,0.2175,1032.4,304.938,0.0,41.74,294.081,54.7,0.0,24.958,0.0,72.95,115.41,17.86,3.38099,
2022-12-19 08:40:00,0.47333,0.0,12.7,0.0,147.595,0.0,616.3,0.0,19.87,92.9874,43.04,113.934,114.14,0.0,30.866,141.148,0.0,70.5126,0,47.47,612.15,70.382,0.0,52.9,98.1279,34.2,6.706,4.6475,0.0,6.26,18.67,0.0,27.66,49.2831,12.95,14.54,49.7625,126.169,12.39,777.08,0.0,0.0,0.0,22.207,13.2,0.0,11.2,90.1079,56.7194,28.179,49.87,772.875,0.2175,1061.0,298.375,0.0,33.11,272.832,51.0,0.0,45.5946,0.0,64.99,113.95,11.976,2.58586,
2022-12-19 08:45:00,0.47333,0.0,12.7,0.0,145.539,0.0,631.5,0.0,18.38,94.6217,51.04,89.384,111.85,0.0,31.079,142.525,0.0,68.0796,0,37.61,611.1,94.522,0.0,53.7,97.5385,43.75,7.667,4.425,0.0,5.94,18.95,0.0,31.37,44.3023,13.051,25.11,49.4437,118.174,22.13,744.578,0.0,0.0,0.0,44.425,13.1,0.0,11.2,116.014,54.1962,11.555,14.63,750.61,0.2175,1025.2,295.0,0.0,28.97,270.199,54.9,0.0,44.798,0.0,72.85,114.81,26.19,4.23347,
2022-12-19 08:50:00,0.47333,0.0,12.7,0.0,142.287,0.0,606.1,0.0,27.93,92.5491,70.8,82.584,109.95,0.0,32.853,140.447,0.0,67.457,0,40.02,609.35,95.15,0.0,53.3,79.9498,44.015,5.85,4.585,0.0,5.61,19.88,0.0,24.26,60.5553,13.151,23.87,49.4812,119.001,23.87,733.392,0.0,0.0,0.0,33.637,13.2,0.0,11.2,115.756,60.0392,20.498,14.72,748.226,0.2175,1025.7,303.438,0.0,37.54,174.87,54.4,0.0,33.8125,0.0,73.03,115.11,24.044,2.18637,
2022-12-19 08:55:00,0.47333,0.0,12.5,0.0,143.729,0.0,574.5,0.0,49.87,92.6433,62.89,74.74,107.25,0.0,33.837,130.435,0.0,65.0588,0,56.48,610.05,91.618,0.0,54.7,76.03,44.019,13.842,4.805,0.0,7.0,17.67,0.0,22.94,64.7496,13.151,17.32,49.4812,121.266,24.88,728.25,0.0,0.0,0.0,53.706,13.0,0.0,11.2,115.933,47.3702,58.175,20.78,725.077,0.2175,994.6,304.75,0.0,41.1,198.533,54.6,0.0,21.6945,0.0,62.31,113.85,13.724,4.04326,
2022-12-19 09:00:00,0.47333,0.0,12.7,0.0,130.781,0.0,572.6,0.0,26.45,93.3478,74.24,67.273,103.35,0.0,34.308,135.216,0.0,70.1932,0,54.89,613.2,92.319,0.0,54.2,96.7107,40.28,11.254,4.6025,0.0,6.8,15.33,0.0,24.71,69.7303,13.151,20.87,49.275,120.312,25.76,717.752,0.0,0.0,0.0,77.617,13.0,0.0,11.2,26.4658,52.6869,40.619,57.08,747.867,0.2175,1019.6,298.375,0.0,43.68,234.376,54.8,0.0,20.3489,0.0,65.66,115.92,16.817,4.29286,
2022-12-19 09:05:00,0.47333,0.0,12.7,0.0,144.777,0.0,564.6,0.0,28.7,93.4871,75.33,101.941,97.02,0.0,35.2,139.048,0.0,75.5835,0,48.46,613.725,88.645,0.0,53.9,96.2642,43.708,14.388,4.565,2.0,6.75,12.81,0.0,23.36,67.1089,13.253,12.37,49.1062,132.039,17.45,726.938,0.0,0.0,0.0,61.993,13.1,0.0,10.1,19.2191,52.4124,31.935,30.73,750.905,0.2175,983.8,287.125,0.0,29.65,280.269,54.3,0.0,23.4199,0.0,43.98,115.56,19.125,4.1961,
2022-12-19 09:10:00,0.47333,0.0,11.5,0.0,147.325,0.0,592.9,0.0,26.69,92.8399,75.42,115.534,91.41,0.0,36.479,142.405,0.0,76.8819,0,47.57,613.55,106.866,0.0,54.6,94.4128,43.295,14.406,4.535,2.0,9.82,11.02,0.0,28.08,59.5067,13.253,10.54,49.125,119.149,25.83,719.064,0.0,0.0,0.0,59.701,12.8,0.0,10.1,18.9219,44.0832,36.157,42.2,780.655,0.2175,1015.4,267.625,0.0,35.65,242.354,54.5,0.0,62.6872,0.0,87.68,115.11,17.591,4.1961,
2022-12-19 09:15:00,0.47333,0.0,12.6,0.0,141.042,0.0,618.0,0.0,46.69,78.9586,75.44,115.034,86.17,0.0,37.328,142.74,0.0,77.3816,0,41.02,610.75,100.046,0.0,54.6,92.9606,43.63,14.579,4.34,2.0,13.53,9.63,0.0,28.59,54.7881,13.253,18.12,49.2937,117.555,22.15,713.51,0.0,0.0,0.0,42.855,13.8,0.0,10.1,27.9306,58.0055,98.972,25.48,767.235,0.2175,1034.9,245.5,0.0,24.93,289.254,54.4,0.0,64.9892,0.0,54.78,113.69,17.789,4.29722,
2022-12-19 09:20:00,0.47333,0.0,11.6,0.0,89.7884,0.0,597.3,0.0,51.8,79.1839,75.57,115.014,77.17,0.0,36.186,141.544,0.0,78.0575,0,41.8,618.275,84.083,0.0,54.5,99.4269,43.322,14.457,4.81,2.0,14.63,8.42,0.0,29.33,71.3032,13.253,19.29,49.125,117.567,25.95,727.853,0.0,0.0,0.0,50.79,14.8,0.0,11.4,37.8089,54.7205,96.41,24.31,741.894,0.2175,1000.8,236.5,0.0,40.65,288.026,12.5,0.0,62.0278,0.0,72.87,114.4,16.974,4.28595,
2022-12-19 09:25:00,0.47333,0.0,12.7,0.0,116.457,0.0,569.6,0.0,18.17,81.4121,73.75,114.92,72.56,0.0,35.756,143.723,0.0,79.4296,0,47.27,609.875,102.833,0.0,54.6,100.0,43.503,14.355,4.3925,2.0,13.8,9.31,0.0,38.68,64.7496,13.353,25.15,49.0687,104.829,26.05,715.127,0.0,0.0,0.0,79.998,17.2,0.0,11.4,27.8624,51.4314,56.846,15.2,726.474,0.2175,936.2,226.188,0.0,40.33,289.913,53.2,0.0,46.0943,0.0,72.82,116.02,19.675,4.28595,
2022-12-19 09:30:00,0.47333,0.0,12.5,0.0,140.665,0.0,563.9,0.0,14.17,92.2419,67.69,114.978,71.56,0.0,35.471,139.833,0.0,81.1459,0,50.46,609.875,92.828,0.0,53.9,100.0,44.174,14.355,4.8275,2.0,13.64,9.09,0.0,33.97,62.6524,13.454,17.35,49.2375,109.412,17.18,730.402,0.0,0.0,0.0,75.026,17.5,0.0,11.4,21.5244,59.6009,26.412,18.92,727.526,0.2175,899.5,229.75,0.0,43.07,293.465,54.5,0.0,57.643,0.0,72.94,113.85,26.973,4.28595,
2022-12-19 09:35:00,0.47333,0.0,12.4,0.0,139.239,0.0,557.0,0.0,24.55,92.1027,74.75,115.149,59.23,0.0,33.749,145.18,0.0,82.6614,0,49.1,611.275,92.713,0.0,55.4,100.0,44.206,14.355,4.7225,2.0,14.59,8.32,0.0,31.18,40.3702,13.454,25.13,49.1438,109.457,14.17,715.112,0.0,0.0,0.0,53.727,18.3,0.0,11.4,29.2268,57.8478,22.7,16.19,716.425,0.2175,914.3,228.062,0.0,44.28,295.125,52.2,0.0,57.1146,0.0,74.37,114.86,19.851,4.28595,
2022-12-19 09:40:00,0.47333,0.0,12.2,0.0,117.354,0.0,563.0,0.0,11.15,92.8195,72.76,114.896,54.41,0.0,33.275,145.672,0.0,83.841,0,53.13,610.4,112.842,0.0,55.0,97.4111,44.393,14.355,4.7225,2.0,14.59,7.23,0.0,33.24,57.6717,13.497,25.11,49.0125,113.59,22.07,726.449,0.0,0.0,0.0,49.499,18.4,0.0,11.4,75.05,56.0067,21.485,6.6,723.975,0.2175,927.1,230.312,0.0,33.55,288.173,52.0,0.0,58.6281,0.0,80.06,114.86,22.412,4.28595,
2022-12-19 09:45:00,0.47333,0.0,12.5,0.0,96.6779,0.0,590.4,0.0,12.06,74.4612,70.57,114.953,43.4,0.0,24.015,145.29,0.0,79.446,0,47.71,618.45,110.447,0.0,48.5,88.8955,45.142,14.355,4.8175,0.0,14.59,7.48,0.0,31.61,65.7981,13.497,18.96,48.975,116.589,17.23,719.384,0.0,0.0,0.0,53.603,17.8,0.0,11.4,60.5201,46.7231,20.114,11.3,749.47,0.2175,949.4,232.188,0.0,34.47,286.189,51.7,0.0,54.1164,0.0,79.85,114.35,21.962,4.25523,
2022-12-19 09:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
